K08D0044_H0094:1b-0	@1b [dd] #//	[dd]_4 
K08D0044_H0094:5a-16	'od dang / byang chub sems dpa' sems dpa' chen	'od_0 dang_4 byang_11 chub_17 sems_22 dpa'_27 sems_32 dpa'_37 chen_42 
K08D0044_H0094:5a-17	po gtsug na rin chen kun tu rgyal mtshan dang	po_0 gtsug_3 na_9 rin_12 chen_16 kun_21 tu_25 rgyal_28 mtshan_34 dang_41 
K08D0044_H0094:5a-18	'od dang / / byang chub sems dpa' sems dpa'	'od_0 dang_4 byang_13 chub_19 sems_24 dpa'_29 sems_34 dpa'_39 
K08D0044_H0094:5a-19	chen po rgyal ba'i gsung kun tu 'jam dbyangs dang	chen_0 po_5 rgyal_8 ba_14 gsung_19 kun_25 tu_29 'jam_32 dbyangs_37 dang_45 
K08D0044_H0094:5a-20	'od dang / / / byang chub sems dpa' sems	'od_0 dang_4 byang_15 chub_21 sems_26 dpa'_31 sems_36 
K08D0044_H0094:5a-21	dpa' chen po bsod nams mi zad dri med kun	dpa'_0 chen_5 po_10 bsod_13 nams_18 mi_23 zad_26 'dri_30 med_34 kun_38 
K08D0044_H0094:5a-22	tu gzi brjid dang /	tu_0 gzi_3 brjid_7 dang_13 
K08D0044_H0094:5a-23	byang chub sems dpa' sems dpa' chen po mtshan gyi 'od zer kun tu snang ba dang /	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 mtshan_39 gyi_46 'od_50 zer_54 kun_58 tu_62 snang_65 ba_71 dang_74 
K08D0044_H0094:5b-0	byang chub sems dpa' sems dpa' chen po 'od @5b	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 'od_39 
K08D0044_H0094:5b-1	zer rgya mtsho 'od chen dpal gyi zla ba dang	zer_0 rgya_4 mtsho_9 'od_15 chen_19 dpal_24 gyi_29 zla_33 ba_37 dang_40 
K08D0044_H0094:5b-2	/ byang chub sems dpa' sems dpa' chen po sprin	byang_2 chub_8 sems_13 dpa'_18 sems_23 dpa'_28 chen_33 po_38 sprin_41 
K08D0044_H0094:5b-3	gyi nga ro rgya mtsho dri med 'od kyi snying	gyi_0 nga_4 ro_8 rgya_11 mtsho_16 'dri_22 med_26 'od_30 kyi_34 snying_38 
K08D0044_H0094:5b-4	/ po dang / byang chub sems dpa' sems dpa'	po_2 dang_5 byang_12 chub_18 sems_23 dpa'_28 sems_33 dpa'_38 
K08D0044_H0094:5b-5	chen po yon tan rin chen 'byung ba ye shes	chen_0 po_5 yon_8 tan_12 rin_16 chen_20 'byung_25 ba_32 ye_35 shes_38 
K08D0044_H0094:5b-6	dpal gyi gtsug phud dang /	dpal_0 gyi_5 gtsug_9 'bud_15 dang_20 
K08D0044_H0094:5b-7	byang chub sems dpa' sems dpa' chen po rgya chen 'od 'bar blo gros dbang phyug dang /	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 rgya_39 chen_44 'od_49 'bar_53 blo_58 gros_62 dbang_67 phyug_73 dang_79 
K08D0044_H0094:5b-8	byang chub sems dpa' sems dpa' chen po padmo rnam par gnon pa 'od zer gtsug phud dang /	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 padmo_39 rnam_45 ba_50 gnon_54 ba_59 'od_62 zer_66 gtsug_70 'bud_76 dang_81 
K08D0044_H0094:5b-9	byang chub sems dpa' sems dpa' chen po kun tu	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 kun_39 tu_43 
K08D0044_H0094:5b-10	ye shes sprin gyi nyi ma'i rgyal mtshan snang ba	ye_0 shes_3 sprin_8 gyi_14 nyi_18 ma_22 rgyal_27 mtshan_33 snang_40 ba_46 
K08D0044_H0094:5b-11	dang / byang chub sems dpa' sems dpa' chen po	dang_0 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K08D0044_H0094:5b-12	mthu stobs brtson 'grus rdo rje yangs pa'i snying po	mthu_0 stobs_5 brtson_11 'grus_18 rdo_24 rje_28 yangs_32 ba_38 snying_43 po_50 
K08D0044_H0094:5b-13	dang / dang / byang chub sems dpa' sems dpa'	dang_0 dang_7 byang_14 chub_20 sems_25 dpa'_30 sems_35 dpa'_40 
K08D0044_H0094:5b-14	chen po spos kyi 'od 'phro shin tu 'bar ba'i	chen_0 po_5 spros_8 kyi_13 'od_17 'phro_21 shin_27 tu_32 'bar_35 ba_40 
K08D0044_H0094:5b-15	'od kyi rgyal mtshan dang /	'od_0 kyi_4 rgyal_8 mtshan_14 dang_21 
K08D0044_H0094:5b-16	byang chub sems dpa' sems dpa' chen po rnam par snang mdzad yon tan yangs pa'i rgyal mtshan dang /	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 rnam_39 ba_44 snang_48 mdzad_54 yon_60 tan_64 yangs_68 ba_74 rgyal_79 mtshan_85 dang_92 
K08D0044_H0094:5b-17	byang chub sems dpa' sems dpa' chen po bsod nams	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 bsod_39 nams_44 
K08D0044_H0094:5b-18	yangs pa shin tu 'phags pa'i 'od mchog yon tan	yangs_0 ba_6 shin_9 tu_14 'phag_17 ba_24 'od_29 mchog_33 yon_39 tan_43 
K08D0044_H0094:5b-19	'byung ba'i blo gros dang /	'byung_0 ba_7 blo_12 gros_16 dang_21 
K08D0044_H0094:5b-20	de dag la sogs pa sangs rgyas kyi zhing bcu'i	de_0 'dag_3 la_7 sogs_10 ba_15 sangs_18 rgya_24 kyi_30 zhing_34 'chu_40 
K08D0044_H0094:5b-21	rdul shin tu phra ba snyed kyi byang chub sems	rdul_0 shin_5 tu_10 phra_13 ba_18 snyed_21 kyi_27 byang_31 chub_37 sems_42 
K08D0044_H0094:5b-22	dpa' sems dpa' chen po kun kyang de bzhin gshegs	dpa'_0 sems_5 dpa'_10 chen_15 po_20 kun_23 kyang_27 de_33 bzhin_36 gshegs_42 
K08D0044_H0094:5b-23	pa rnam par snang mdzad dang dge ba'i rtsa ba	ba_0 rnam_3 ba_8 snang_12 mdzad_18 dang_24 dge_29 ba_33 rtsa_38 ba_43 
K08D0044_H0094:5b-24	rgya mtsho gcig gis byung ba /	rgya_0 mtsho_5 gcig_11 gis_16 'byung_20 ba_26 
K08D0044_H0094:6a-0	pha rol tu phyin pa thams cad kyi 'khor yongs su rgyas pas snang ba @6a *//	pha_0 rol_4 tu_8 phyin_11 ba_17 thams_20 cad_26 kyi_30 'khor_34 yongs_40 su_46 rgya_49 ba_55 snang_59 ba_65 
K08D0044_H0094:6a-1	gyur pa; ye shes kyi mig yongs su dag pa /	gyur_0 pa;_5 ye_9 shes_12 kyi_17 mig_21 yongs_25 su_31 'dag_34 ba_38 
K08D0044_H0094:6a-2	dus gsum gyi dbyings thams cad du snang bas gsal bar gyur pa /	dus_0 gsum_4 gyi_9 dbyings_13 thams_21 cad_27 du_31 snang_34 ba_40 gsal_44 ba_49 gyur_53 ba_58 
K08D0044_H0094:6a-3	ting nge 'dzin gyi dkyil 'khor thams cad yongs su dag pas snang bar gyur pa /	ting_0 nge_5 'dzin_9 gyi_15 dkyil_19 'khor_25 thams_31 cad_37 yongs_41 su_47 'dag_50 ba_54 snang_58 ba_64 gyur_68 ba_73 
K08D0044_H0094:6a-4	so so yang dag par rig pa rgya mtsho yangs shing zad mi shes pa dang /	so_0 so_3 yang_6 'dag_11 ba_15 rig_19 ba_23 rgya_26 mtsho_31 yangs_37 shing_43 zad_49 mi_53 shes_56 ba_61 dang_64 
K08D0044_H0094:6a-5	sangs rgyas kyi yon tan dang mthus snang bar byas pa /	sangs_0 rgya_6 kyi_12 yon_16 tan_20 dang_24 mthus_29 snang_35 ba_41 byed_45 ba_50 
K08D0044_H0094:6a-6	'gro ba thams cad yongs su smin par bya ba dang /	'gro_0 ba_5 thams_8 cad_14 yongs_18 su_24 smin_27 ba_32 byed_36 ba_40 dang_43 
K08D0044_H0094:6a-7	gdul bar brtsam pa'i ye shes mnyam pa nyid kyis snang bar byas pa /	gdul_0 ba_5 brtsam_9 ba_16 ye_21 shes_24 mnyam_29 ba_35 nyid_38 kyis_43 snang_48 ba_54 byed_58 ba_63 
K08D0044_H0094:6a-8	chos kyi dbyings kyi snying po gcig tu tha mi	chos_0 kyi_5 dbyings_9 kyi_17 snying_21 po_28 gcig_31 tu_36 tha_39 mi_43 
K08D0044_H0094:6a-9	dad pa'i ye shes kyis snang bar gyur pa; sangs	dad_0 ba_4 ye_9 shes_12 kyis_17 snang_22 ba_28 gyur_32 pa;_37 sangs_41 
K08D0044_H0094:6a-10	rgyas kyi rnam par thar pa zab mo'i yul yangs	rgya_0 kyi_6 rnam_10 ba_15 thar_19 ba_24 zab_27 mo_31 yul_36 yangs_40 
K08D0044_H0094:6a-11	pa la ye shes kyi spyod yul gyis snang bar	ba_0 la_3 ye_6 shes_9 kyi_14 spyod_18 yul_24 gyis_28 snang_33 ba_39 
K08D0044_H0094:6a-12	byas pa / sa gcig las byung ba yongs su	byed_0 ba_5 sa_10 gcig_13 las_18 'byung_22 ba_28 yongs_31 su_37 
K08D0044_H0094:6a-13	gnon pa'i rjes su 'brang bas shin tu snang bar	gnon_0 ba_5 rjes_10 su_15 'brang_18 ba_25 shin_29 tu_34 snang_37 ba_43 
K08D0044_H0094:6a-14	byas pa / byas pa / smon lam gyi rgya	byed_0 ba_5 byed_10 ba_15 smon_20 lam_25 gyi_29 rgya_33 
K08D0044_H0094:6a-15	mtsho la 'jug pa phyi ma'i mtha'i byin gyi rlabs	mtsho_0 la_6 'jug_9 ba_14 phyi_17 ma_22 mtha_27 byin_34 gyi_39 rlabs_43 
K08D0044_H0094:6a-16	kyi ye shes thams cad kyi gnas pas snang bar	kyi_0 ye_4 shes_7 thams_12 cad_18 kyi_22 gnas_26 ba_31 snang_35 ba_41 
K08D0044_H0094:6a-17	byas pa / byas pa / gyur pa / de	byed_0 ba_5 byed_10 ba_15 gyur_20 ba_25 de_30 
K08D0044_H0094:6a-18	bzhin gshegs pa'i gsang ba rmad du byung ba'i dkyil	bzhin_0 gshegs_6 ba_13 gsang_18 ba_24 rmad_27 du_32 'byung_35 ba_41 dkyil_46 
K08D0044_H0094:6a-19	'khor yangs pa yongs su shes pas snang bar gyur	'khor_0 yangs_6 ba_12 yongs_15 su_21 shes_24 ba_29 snang_33 ba_39 gyur_43 
K08D0044_H0094:6a-20	byas pa / byas pa / gyur pa / pa	byed_0 ba_5 byed_10 ba_15 gyur_20 ba_25 ba_30 
K08D0044_H0094:6a-21	/ sangs rgyas kyi chos thams cad mnyam pa nyid	sangs_2 rgya_8 kyi_14 chos_18 thams_23 cad_29 mnyam_33 ba_39 nyid_42 
K08D0044_H0094:6a-22	la rjes su brtags pa'i ye shes kyis shin tu	la_0 rjes_3 su_8 rtog_11 ba_18 ye_23 shes_26 kyis_31 shin_36 tu_41 
K08D0044_H0094:6a-23	snang bar gyur pa /	snang_0 ba_6 gyur_10 ba_15 
K08D0044_H0094:6a-24	de bzhin gshegs pa'i sa kun tu 'od kyi dbyings dang gnas su rnam par spyod du dbang ba /	de_0 bzhin_3 gshegs_9 ba_16 sa_21 kun_24 tu_28 'od_31 kyi_35 dbyings_39 dang_47 gnas_52 su_57 rnam_60 ba_65 spyod_69 du_75 dbang_78 ba_84 
K08D0044_H0094:6a-25	ting nge 'dzin rgya mtsho mtha' yas pa'i sgo thams	ting_0 nge_5 'dzin_9 rgya_15 mtsho_20 mtha'_26 yas_32 ba_36 sgo_41 thams_45 
K08D0044_H0094:6a-26	cad du rnam par rgyu bas snang bar gyur pa	cad_0 du_4 rnam_7 ba_12 rgyu_16 ba_21 snang_25 ba_31 gyur_35 ba_40 
K08D0044_H0094:6b-0	/ @6b ye shes snang ba thams cad kyi rjes	ye_6 shes_9 snang_14 ba_20 thams_23 cad_29 kyi_33 rjes_37 
K08D0044_H0094:6b-1	su song zhing 'gro ba thams cad kyi spyod pa	su_0 'gro_3 zhing_8 'gro_14 ba_19 thams_22 cad_28 kyi_32 spyod_36 ba_42 
K08D0044_H0094:6b-2	rgya mtsho la shin tu gnas pa /	rgya_0 mtsho_5 la_11 shin_14 tu_19 gnas_22 ba_27 
K08D0044_H0094:6b-3	chos rgya mtsho thams cad kyi gzungs dang so so yang dag par rig pa bstan pa dang /	chos_0 rgya_5 mtsho_10 thams_16 cad_22 kyi_26 gzungs_30 dang_37 so_42 so_45 yang_48 'dag_53 ba_57 rig_61 ba_65 ston_68 ba_74 dang_77 
K08D0044_H0094:6b-4	yongs su bstan pa la mkhas pa /	yongs_0 su_6 ston_9 ba_15 la_18 mkhas_21 ba_27 
K08D0044_H0094:6b-5	sangs rgyas kyi yon tan rgya mtshor gtogs pa thams cad kyis khyab par byed pa'i lus can /	sangs_0 rgya_6 kyi_12 yon_16 tan_20 rgya_24 mtshor_29 gtogs_36 ba_42 thams_45 cad_51 kyis_55 khyab_60 ba_66 byed_70 ba_75 lus_80 can_84 
K08D0044_H0094:6b-6	smon lam rgya mtsho mngon par bsgrubs pas sangs rgyas	smon_0 lam_5 rgya_9 mtsho_14 mngon_20 ba_26 sgrub_30 ba_38 sangs_42 rgya_48 
K08D0044_H0094:6b-7	kyi zhing 'byams klas pa thams cad rgyas par 'gengs	kyi_0 zhing_4 'byam_10 klas_17 ba_22 thams_25 cad_31 rgya_35 ba_41 'gengs_45 
K08D0044_H0094:6b-8	pa / sangs rgyas thams cad mchod pa'i sbyor ba	ba_0 sangs_5 rgya_11 thams_17 cad_23 mchod_27 ba_33 sbyor_38 ba_44 
K08D0044_H0094:6b-9	la phyi ma'i mur thug pa'i bskal par dpa' ba'i	la_0 phyi_3 ma_8 mur_13 thug_17 ba_22 bskal_27 ba_33 dpa'_37 ba_42 
K08D0044_H0094:6b-10	shugs kyi snang ba rab tu thob pa /	shugs_0 kyi_6 snang_10 ba_16 rab_19 tu_23 'thob_26 ba_31 
K08D0044_H0094:6b-11	de bzhin gshegs pa thams cad kyi zhabs kyi drung	de_0 bzhin_3 gshegs_9 ba_16 thams_19 cad_25 kyi_29 zhabs_33 kyi_39 drung_43 
K08D0044_H0094:6b-12	du phyin cing snying po byang chub tu nye bar	du_0 phyin_3 cing_9 snying_14 po_21 byang_24 chub_30 tu_35 nye_38 ba_42 
K08D0044_H0094:6b-13	'dong ba yang dag par ston pa /	'dong_0 ba_6 yang_9 'dag_14 ba_18 ston_22 ba_27 
K08D0044_H0094:6b-14	kun tu bzang po'i smon lam rgya mtshos sems can	kun_0 tu_4 bzang_7 po_13 smon_18 lam_23 rgya_27 mtshos_32 sems_39 can_44 
K08D0044_H0094:6b-15	ma lus pa thams cad kyi shes pa yongs su	ma_0 lus_3 ba_7 thams_10 cad_16 kyi_20 shes_24 ba_29 yongs_32 su_38 
K08D0044_H0094:6b-16	rgyas par 'grengs pa'i lus can rnams dang thabs cig	rgya_0 ba_6 'greng_10 ba_18 lus_23 can_27 rnams_31 dang_37 thabs_42 cig_48 
K08D0044_H0094:6b-17	go / sangs rgyas kyi zhing gi rdul shin tu	go_0 sangs_5 rgya_11 kyi_17 zhing_21 gi_27 rdul_30 shin_35 tu_40 
K08D0044_H0094:6b-18	phra ba snyed kyi lag na rdo rje dag dang	phra_0 ba_5 snyed_8 kyi_14 lag_18 na_22 rdo_25 rje_29 'dag_33 dang_37 
K08D0044_H0094:6b-19	yang thabs cig ste /	yang_0 thabs_5 cig_11 ste_15 
K08D0044_H0094:6b-20	'di ltar lag na rdo rje mthu chen kha dog bzang po'i 'od dang /	'di_0 ltar_4 lag_9 na_13 rdo_16 rje_20 mthu_24 chen_29 kha_34 dog_38 bzang_42 po_48 'od_53 dang_57 
K08D0044_H0094:6b-21	lag na rdo rje nyi ma'i shugs kyi rgyal mtshan dang /	lag_0 na_4 rdo_7 rje_11 nyi_15 ma_19 shugs_24 kyi_30 rgyal_34 mtshan_40 dang_47 
K08D0044_H0094:6b-22	lag na rdo rje ri rab me tog 'od dang /	lag_0 na_4 rdo_7 rje_11 ri_15 rab_18 me_22 tog_25 'od_29 dang_33 
K08D0044_H0094:6b-23	lag na rdo rje rnam dag sprin gyi dbyangs dang /	lag_0 na_4 rdo_7 rje_11 rnam_15 'dag_20 sprin_24 gyi_30 dbyangs_34 dang_42 
K08D0044_H0094:6b-24	lag na rdo rje dbang po shin tu mang ba dang /	lag_0 na_4 rdo_7 rje_11 dbang_15 po_21 shin_24 tu_29 mang_32 ba_37 dang_40 
K08D0044_H0094:6b-25	lag na rdo rje rdo rje'i 'od yid du 'ong ba dang /	lag_0 na_4 rdo_7 rje_11 rdo_15 rje_19 'od_25 yid_29 du_33 'ong_36 ba_41 dang_44 
K08D0044_H0094:6b-26	lag na rdo rje shing gi sgra dbyangs dang /	lag_0 na_4 rdo_7 rje_11 shing_15 gi_21 sgra_24 dbyangs_29 dang_37 
K08D0044_H0094:6b-27	lag na rdo rje sengge'i 'od kyi rgyal po dang /	lag_0 na_4 rdo_7 rje_11 sengge_15 'od_24 kyi_28 rgyal_32 po_38 dang_41 
K08D0044_H0094:7a-0	lag na rdo rje 'od 'phro @7a *//	lag_0 na_4 rdo_7 rje_11 'od_15 'phro_19 
K08D0044_H0094:7a-1	stug po'i dpal gyi mig dang /	stug_0 po_5 dpal_10 gyi_15 mig_19 dang_23 
K08D0044_H0094:7a-2	lag na rdo rje rin chen gtsug phud padmo 'od dang /	lag_0 na_4 rdo_7 rje_11 rin_15 chen_19 gtsug_24 'bud_30 padmo_35 'od_41 dang_45 
K08D0044_H0094:7a-3	de dag la sogs pa lag na rdo rje sangs	de_0 'dag_3 la_7 sogs_10 ba_15 lag_18 na_22 rdo_25 rje_29 sangs_33 
K08D0044_H0094:7a-4	rgyas kyi zhing gi rdul shin tu phra ba snyed	rgya_0 kyi_6 zhing_10 gi_16 rdul_19 shin_24 tu_29 phra_32 ba_37 snyed_40 
K08D0044_H0094:7a-5	kun kyang sngon bskal pa mtha' yas par de bzhin	kun_0 kyang_4 sngon_10 bskal_16 ba_22 mtha'_25 yas_31 ba_35 de_39 bzhin_42 
K08D0044_H0094:7a-6	gshegs pa mchod par smon pas zham 'bring na 'brang	gshegs_0 ba_7 mchod_10 ba_16 smon_20 ba_25 zham_29 'bring_34 na_41 'brang_44 
K08D0044_H0094:7a-7	bar gyur pa / sangs rgyas bsnyen bkur ba'i smon	ba_0 gyur_4 ba_9 sangs_14 rgya_20 snyen_26 bkur_33 ba_38 smon_43 
K08D0044_H0094:7a-8	lam gyi pha rol tu phyin pa yongs su rdzogs	lam_0 gyi_4 pha_8 rol_12 tu_16 phyin_19 ba_25 yongs_28 su_34 rdzogs_37 
K08D0044_H0094:7a-9	bar gyur pa / pa / dge ba dang bsod	ba_0 gyur_4 ba_9 ba_14 dge_19 ba_23 dang_26 bsod_31 
K08D0044_H0094:7a-10	nams kyi dkyil 'khor mtha' yas pa yongs su dag	nams_0 kyi_5 dkyil_9 'khor_15 mtha'_21 yas_27 ba_31 yongs_34 su_40 'dag_43 
K08D0044_H0094:7a-11	bar gyur pa / pa / pa / ting nge	ba_0 gyur_4 ba_9 ba_14 ba_19 ting_24 nge_29 
K08D0044_H0094:7a-12	'dzin gyi spyod yul yangs pa la rnam par spyod	'dzin_0 gyi_6 spyod_10 yul_16 yangs_20 ba_26 la_29 rnam_32 ba_37 spyod_41 
K08D0044_H0094:7a-13	bar gyur pa / pa / pa / pa / rdzu 'phrul dang /	ba_0 gyur_4 ba_9 ba_14 ba_19 ba_24 rdzu_29 'phrul_34 dang_41 
K08D0044_H0094:7a-14	stobs dang /	stobs_0 dang_6 
K08D0044_H0094:7a-15	de bzhin gshegs pa'i spyod yul mtha' yas pa khong du chud pa /	de_0 bzhin_3 gshegs_9 ba_16 spyod_21 yul_27 mtha'_31 yas_37 ba_41 khong_44 du_50 chud_53 ba_58 
K08D0044_H0094:7a-16	bsam gyis mi khyab pa'i rnam par thar pa'i yul la zhugs pa /	bsam_0 gyis_5 mi_10 khyab_13 ba_19 rnam_24 ba_29 thar_33 ba_38 yul_43 la_47 'jug_50 ba_56 
K08D0044_H0094:7a-17	'khor gyi dkyil 'khor thams cad kyis zil gyis mi non pa'i lus can /	'khor_0 gyi_6 dkyil_10 'khor_16 thams_22 cad_28 kyis_32 zil_37 gyis_41 mi_46 non_49 ba_53 lus_58 can_62 
K08D0044_H0094:7a-18	sems can rnams ji ltar 'dul ba bzhin du lus shin tu ston pa /	sems_0 can_5 rnams_9 ji_15 ltar_18 'dul_23 ba_28 bzhin_31 du_37 lus_40 shin_44 tu_49 ston_52 ba_57 
K08D0044_H0094:7a-19	sangs rgyas kyi sprul pa'i sku thams cad kyi 'phrul ba rjes su rtogs pa /	sangs_0 rgya_6 kyi_12 sprul_16 ba_22 sku_27 thams_31 cad_37 kyi_41 'phrul_45 ba_52 rjes_55 su_60 rtogs_63 ba_69 
K08D0044_H0094:7a-20	sangs rgyas thams cad kyi rnam par spyod pa dang /	sangs_0 rgya_6 thams_12 cad_18 kyi_22 rnam_26 ba_31 spyod_35 ba_41 dang_44 
K08D0044_H0094:7a-21	gnas srung pa la shin tu brtson pa rnams dang thabs cig go /	gnas_0 srung_5 ba_11 la_14 shin_17 tu_22 brtson_25 ba_32 rnams_35 dang_41 thabs_46 cig_52 go_56 
K08D0044_H0094:7a-22	lus kyi ris su gtogs pa'i lha sangs rgyas kyi	lus_0 kyi_4 ris_8 su_12 gtogs_15 ba_21 lha_26 sangs_30 rgya_36 kyi_42 
K08D0044_H0094:7a-23	zhing gi rdul shin tu phra ba snyed dag dang	zhing_0 gi_6 rdul_9 shin_14 tu_19 phra_22 ba_27 snyed_30 'dag_36 dang_40 
K08D0044_H0094:7a-24	yang thabs cig ste /	yang_0 thabs_5 cig_11 ste_15 
K08D0044_H0094:7a-25	'di ltar lha khrel dang dge bas rgyas pa'i 'od dang /	'di_0 ltar_4 lha_9 'khrel_13 dang_19 dge_24 ba_28 rgya_32 ba_38 'od_43 dang_47 
K08D0044_H0094:7a-26	'od zer phyogs su snang ba dang sgras 'dul ba rgya mtsho'i dpal dang /	'od_0 zer_4 phyogs_8 su_15 snang_18 ba_24 dang_27 sgras_32 'dul_38 ba_43 rgya_46 mtsho_51 dpal_59 dang_64 
K08D0044_H0094:7b-0	@7b rgyan bzang po me tog gtsug phud dang /	rgyan_4 bzang_10 po_16 me_19 tog_22 gtsug_26 'bud_32 dang_37 
K08D0044_H0094:7b-1	spyod yul mtha' yas dpal dang /	spyod_0 yul_6 mtha'_10 yas_16 dpal_20 dang_25 
K08D0044_H0094:7b-2	snang ba'i phreng ba 'dzin pa'i dpal dang /	snang_0 ba_6 phreng_11 ba_18 'dzin_21 ba_27 dpal_32 dang_37 
K08D0044_H0094:7b-3	spos dri ma med pa'i sprin las char 'bab pa'i 'od dang /	spros_0 'dri_5 ma_9 med_12 ba_16 sprin_21 las_27 char_31 'bab_36 ba_41 'od_46 dang_50 
K08D0044_H0094:7b-4	srung 'dzin yongs su sdud pa dang /	srung_0 'dzin_6 yongs_12 su_18 sdud_21 ba_26 dang_29 
K08D0044_H0094:7b-5	sgo kun nas yongs su gnon pa la mngon du gyur pa'i mig dang /	sgo_0 kun_4 nas_8 yongs_12 su_18 gnon_21 ba_26 la_29 mngon_32 du_38 gyur_41 ba_46 mig_51 dang_55 
K08D0044_H0094:7b-6	khrel dang dpal mi g-yo ba'i 'od dang /	'khrel_0 dang_6 dpal_11 mi_16 g-yo_19 ba_24 'od_29 dang_33 
K08D0044_H0094:7b-7	lus kyi ris su gtogs pa'i lha de dag la	lus_0 kyi_4 ris_8 su_12 gtogs_15 ba_21 lha_26 de_30 'dag_33 la_37 
K08D0044_H0094:7b-8	sogs pa kun kyang de bzhin gshegs pa bsnyen bkur	sogs_0 ba_5 kun_8 kyang_12 de_18 bzhin_21 gshegs_27 ba_34 snyen_37 bkur_44 
K08D0044_H0094:7b-9	bar smon lam btab pa dang ldan pa /	ba_0 smon_4 lam_9 'debs_13 ba_18 dang_21 ldan_26 ba_31 
K08D0044_H0094:7b-10	sangs rgyas kyi zhing gi rdul shin tu phra ba snyed dang thabs cig go /	sangs_0 rgya_6 kyi_12 zhing_16 gi_22 rdul_25 shin_30 tu_35 phra_38 ba_43 snyed_46 dang_52 thabs_57 cig_63 go_67 
K08D0044_H0094:7b-11	rkang gis 'gro ba'i lha sangs rgyas kyi zhing gi	rkang_0 gis_6 'gro_10 ba_15 lha_20 sangs_24 rgya_30 kyi_36 zhing_40 gi_46 
K08D0044_H0094:7b-12	rdul shin tu phra ba snyed dag dang yang thabs	rdul_0 shin_5 tu_10 phra_13 ba_18 snyed_21 'dag_27 dang_31 yang_36 thabs_41 
K08D0044_H0094:7b-13	cig ste / 'di ltar rkang gis 'gro rin chen dpal gyi phyag rgya dang /	cig_0 ste_4 'di_10 ltar_14 rkang_19 gis_25 'gro_29 rin_34 chen_38 dpal_43 gyi_48 phyag_52 rgya_58 dang_63 
K08D0044_H0094:7b-14	rkang gis 'gro padmo snang ba'i 'od zer gyi 'od dang /	rkang_0 gis_6 'gro_10 padmo_15 snang_21 ba_27 'od_32 zer_36 gyi_40 'od_44 dang_48 
K08D0044_H0094:7b-15	rkang gis 'gro me tog gtsug phud kyi dpal dri ma med pa dang /	rkang_0 gis_6 'gro_10 me_15 tog_18 gtsug_22 'bud_28 kyi_33 dpal_37 'dri_42 ma_46 med_49 ba_53 dang_56 
K08D0044_H0094:7b-16	rkang gis 'gro shin tu mdzes par gnon pa dang /	rkang_0 gis_6 'gro_10 shin_15 tu_20 mdzes_23 ba_29 gnon_33 ba_38 dang_41 
K08D0044_H0094:7b-17	rkang gis 'gro rin chen dpal gyi rgyal mtshan dang /	rkang_0 gis_6 'gro_10 rin_15 chen_19 dpal_24 gyi_29 rgyal_33 mtshan_39 dang_46 
K08D0044_H0094:7b-18	rkang gis 'gro dga' ba'i dbyangs snyan pa dang /	rkang_0 gis_6 'gro_10 dga'_15 ba_20 dbyangs_25 snyan_33 ba_39 dang_42 
K08D0044_H0094:7b-19	rkang gis 'gro shing tsandan gyi 'od dang /	rkang_0 gis_6 'gro_10 shing_15 tsandan_21 gyi_29 'od_33 dang_37 
K08D0044_H0094:7b-20	rkang gis 'gro padmo yid du 'ong ba'i 'od dang /	rkang_0 gis_6 'gro_10 padmo_15 yid_21 du_25 'ong_28 ba_33 'od_38 dang_42 
K08D0044_H0094:7b-21	rkang gis 'gro rdul gyi shugs kyi 'od dang /	rkang_0 gis_6 'gro_10 rdul_15 gyi_20 shugs_24 kyi_30 'od_34 dang_38 
K08D0044_H0094:7b-22	rkang gis 'gro me tog mang po'i dkyil 'khor dang /	rkang_0 gis_6 'gro_10 me_15 tog_18 mang_22 po_27 dkyil_32 'khor_38 dang_44 
K08D0044_H0094:7b-23	de dag la sogs pa rkang gis 'gro ba'i lha	de_0 'dag_3 la_7 sogs_10 ba_15 rkang_18 gis_24 'gro_28 ba_33 lha_38 
K08D0044_H0094:7b-24	sangs rgyas kyi zhing gi rdul shin tu phra ba	sangs_0 rgya_6 kyi_12 zhing_16 gi_22 rdul_25 shin_30 tu_35 phra_38 ba_43 
K08D0044_H0094:7b-25	snyed kun kyang sngon bskal pa mtha' yas par de	snyed_0 kun_6 kyang_10 sngon_16 bskal_22 ba_28 mtha'_31 yas_37 ba_41 de_45 
K08D0044_H0094:8a-0	bzhin gshegs pa'i @8a *//	bzhin_0 gshegs_6 ba_13 
K08D0044_H0094:8a-1	rjes su 'brang ba sha stag dang thabs cig go /	rjes_0 su_5 'brang_8 ba_15 sha_18 stag_22 dang_27 thabs_32 cig_38 go_42 
