K01D0001_H0001:1b-0	@1b [dd] #//	[dd]_4 
K01D0001_H0001:5a-10	dag gis kyang 'od des sems can gcig gis gcig	'dag_0 gis_4 kyang_8 'od_14 des_18 sems_22 can_27 gcig_31 gis_36 gcig_40 
K01D0001_H0001:5a-11	mthong nas / shes ldan dag sems can gzhan yang 'dir skyes so //	mthong_0 nas_7 shes_13 ldan_18 'dag_23 sems_27 can_32 gzhan_36 yang_42 'dir_47 skye_52 so_58 
K01D0001_H0001:5a-12	shes ldan dag sems can gzhan yang 'dir skyes so zhes shes par gyur to //	shes_0 ldan_5 'dag_10 sems_14 can_19 gzhan_23 yang_29 'dir_34 skye_39 so_45 zhes_48 shes_53 ba_58 gyur_62 to_67 
K01D0001_H0001:5a-13	rgyal po padma chen pos bsams pa /	rgyal_0 po_6 padma_9 chen_15 pos_20 bsams_24 ba_30 
K01D0001_H0001:5a-14	bdag gi bu btsas pa na 'jig rten nyi ma'i	bdag_0 gi_5 bu_8 btsas_11 ba_17 na_20 'jig_23 rten_28 nyi_33 ma_37 
K01D0001_H0001:5a-15	gzugs shar ba ltar snang zhing 'di btsun mo gzugs	gzugs_0 'char_6 ba_11 ltar_14 snang_19 zhing_25 'di_31 btsun_35 mo_41 gzugs_44 
K01D0001_H0001:5a-16	can gyi bu yin pas /	can_0 gyi_4 bu_8 yin_11 ba_15 
K01D0001_H0001:5a-17	gzhon nu 'di'i ming gzugs can snying bor gdags so snyam nas /	gzhon_0 nu_6 'di_9 ming_15 gzugs_20 can_26 snying_30 'bor_37 'dogs_41 so_47 snyam_50 nas_56 
K01D0001_H0001:5a-18	bu de'i ming gzugs can snying po zhes bya bar btags so //	bu_0 de_3 ming_8 gzugs_13 can_19 snying_23 po_30 zhes_33 byed_38 ba_42 'dogs_46 so_52 
K01D0001_H0001:5a-19	rgyal po rtsibs kyis 'phur tshangs byin gyis bsams pa /	rgyal_0 po_6 rtsibs_9 kyis_16 'phur_21 tshangs_27 byin_35 gyis_40 bsams_45 ba_51 
K01D0001_H0001:5a-20	bdag gi bu btsas pa na 'jig rten gsal ba gsal ba ltar snang bas /	bdag_0 gi_5 bu_8 btsas_11 ba_17 na_20 'jig_23 rten_28 gsal_33 ba_38 gsal_41 ba_46 ltar_49 snang_54 ba_60 
K01D0001_H0001:5a-21	gzhon nu 'di'i ming gsal rgyal du gdags so snyam nas /	gzhon_0 nu_6 'di_9 ming_15 gsal_20 rgyal_25 du_31 'dogs_34 so_40 snyam_43 nas_49 
K01D0001_H0001:5a-22	bu de'i ming gsal rgyal zhes bya bar btags so //	bu_0 de_3 ming_8 gsal_13 rgyal_18 zhes_24 byed_29 ba_33 'dogs_37 so_43 
K01D0001_H0001:5a-23	rgyal po dmag brgya bas bsams pa /	rgyal_0 po_6 dmag_9 brgya_14 ba_20 bsams_24 ba_30 
K01D0001_H0001:5a-24	bdag gi bu btsas pa na 'jig rten nyi ma shar ba ltar snang bar gyur pas /	bdag_0 gi_5 bu_8 btsas_11 ba_17 na_20 'jig_23 rten_28 nyi_33 ma_37 'char_40 ba_45 ltar_48 snang_53 ba_59 gyur_63 ba_68 
K01D0001_H0001:5b-0	@5b gzhon nu 'di'i ming shar par gdags so snyam nas /	gzhon_4 nu_10 'di_13 ming_19 'char_24 ba_29 'dogs_33 so_39 snyam_42 nas_48 
K01D0001_H0001:5b-1	bu de'i ming shar pa zhes bya bar btags so //	bu_0 de_3 ming_8 'char_13 ba_18 zhes_21 byed_26 ba_30 'dogs_34 so_40 
K01D0001_H0001:5b-2	rgyal po mu khyud mtha' yas kyis bsams pa /	rgyal_0 po_6 mu_9 khyud_12 mtha'_18 yas_24 kyis_28 bsams_33 ba_39 
K01D0001_H0001:5b-3	bdag gi bu btsas pa na 'jig rten rab tu snang bas snang bar gyur pas /	bdag_0 gi_5 bu_8 btsas_11 ba_17 na_20 'jig_23 rten_28 rab_33 tu_37 snang_40 ba_46 snang_50 ba_56 gyur_60 ba_65 
K01D0001_H0001:5b-4	gzhon nu 'di'i ming rab snang zhes bya bar gdags	gzhon_0 nu_6 'di_9 ming_15 rab_20 snang_24 zhes_30 byed_35 ba_39 'dogs_43 
K01D0001_H0001:5b-5	so snyam nas bu de'i ming rab snang zhes bya	so_0 snyam_3 nas_9 bu_13 de_16 ming_21 rab_26 snang_30 zhes_36 byed_41 
K01D0001_H0001:5b-6	bar btags so // rgyal po re re bsams pa yang bdag gi bu 'di'i mthu yin no //	ba_0 'dogs_4 so_10 rgyal_16 po_22 re_25 re_28 bsams_31 ba_37 yang_40 bdag_45 gi_50 bu_53 'di_56 mthu_62 yin_67 no_71 
K01D0001_H0001:5b-7	bdag gi bu 'di'i mthu yin no snyam mod kyi /	bdag_0 gi_5 bu_8 'di_11 mthu_17 yin_22 no_26 snyam_29 mod_35 kyi_39 
K01D0001_H0001:5b-8	de ni de lta ma yin te /	de_0 ni_3 de_6 lta_9 ma_13 yin_16 te_20 
K01D0001_H0001:5b-9	'di ltar de dag thams cad ni byang chub sems dpa'i mthu yin pa'i phyir ro //	'di_0 ltar_4 de_9 'dag_12 thams_16 cad_22 ni_26 byang_29 chub_35 sems_40 dpa_45 mthu_51 yin_56 ba_60 phyir_65 ro_71 
K01D0001_H0001:5b-10	gang gi nyin mo gzhon nu gzugs can snying po	gang_0 gi_5 nyin_8 mo_13 gzhon_16 nu_22 gzugs_25 can_31 snying_35 po_42 
K01D0001_H0001:5b-11	btsas pa de nyid kyi nyin mo blon po lnga	btsas_0 ba_6 de_9 nyid_12 kyi_17 nyin_21 mo_26 blon_29 po_34 lnga_37 
K01D0001_H0001:5b-12	brgya dag gi bu lnga brgya yang btsas so //	brgya_0 'dag_6 gi_10 bu_13 lnga_16 brgya_21 yang_27 btsas_32 so_38 
K01D0001_H0001:5b-13	de dag kyang rigs dang mthun par ming btags so //	de_0 'dag_3 kyang_7 rigs_13 dang_18 mthun_23 ba_29 ming_33 'dogs_38 so_44 
K01D0001_H0001:5b-14	gzhon nu gzugs can snying po ma ma brgyad po pang na 'tsho ba'i ma ma gnyis dang /	gzhon_0 nu_6 gzugs_9 can_15 snying_19 po_26 ma_29 ma_32 brgyad_35 po_42 pang_45 na_50 'tsho_53 ba_59 ma_64 ma_67 gnyis_70 dang_76 
K01D0001_H0001:5b-15	nu ma snun pa'i ma ma gnyis dang /	nu_0 ma_3 snun_6 ba_11 ma_16 ma_19 gnyis_22 dang_28 
K01D0001_H0001:5b-16	dri ma 'phyi ba'i ma ma gnyis dang /	'dri_0 ma_4 'phyi_7 ba_13 ma_18 ma_21 gnyis_24 dang_30 
K01D0001_H0001:5b-17	rtse 'grogs kyi ma ma gnyis la rjes su gtad do //	rtse_0 'grogs_5 kyi_12 ma_16 ma_19 gnyis_22 la_28 rjes_31 su_36 gtod_39 do_44 
K01D0001_H0001:5b-18	de ma ma brgyad po dag gis 'o ma dang /	de_0 ma_3 ma_6 brgyad_9 po_16 'dag_19 gis_23 'o_27 ma_30 dang_33 
K01D0001_H0001:5b-19	zho dang /	zho_0 dang_4 
K01D0001_H0001:5b-20	mar dang /	mar_0 dang_4 
K01D0001_H0001:5b-21	zhun mar dang /	zhun_0 mar_5 dang_9 
K01D0001_H0001:5b-22	mar gyi snying khu dang /	mar_0 gyi_4 snying_8 khu_15 dang_19 
K01D0001_H0001:5b-23	gzhan yang yo byad kyi bye brag gtso bo gtso bo dag gis bsrings par byed /	gzhan_0 yang_6 yo_11 byad_14 kyi_19 'bye_23 brag_27 gtso_32 'bo_37 gtso_40 'bo_45 'dag_48 gis_52 bsrings_56 ba_64 byed_68 
K01D0001_H0001:5b-24	skyed par byed cing rdzing na gnas pa'i padma bzhin du skyed par byed do //	skyed_0 ba_6 byed_10 cing_15 rdzing_20 na_27 gnas_30 ba_35 padma_40 bzhin_46 du_52 skyed_55 ba_61 byed_65 do_70 
K01D0001_H0001:5b-25	de gang gi tshe chen por gyur pa de'i tshe /	de_0 gang_3 gi_8 tshe_11 chen_16 por_21 gyur_25 ba_30 de_33 tshe_38 
K01D0001_H0001:5b-26	yi ge dang grangs dang rtsis dang /	yi_0 ge_3 dang_6 grangs_11 dang_18 rtsis_23 dang_29 
K01D0001_H0001:5b-27	lag rtsis dang /	lag_0 rtsis_4 dang_10 
K01D0001_H0001:5b-28	dbyung ba dang /	'byin_0 ba_7 dang_10 
K01D0001_H0001:5b-29	gzhug pa dang /	'jug_0 ba_6 dang_9 
K01D0001_H0001:5b-30	gzhag pa dang /	'jog_0 ba_6 dang_9 
K01D0001_H0001:5b-31	nye bar zhugs nas /	nye_0 ba_4 'jug_8 nas_14 
K01D0001_H0001:5b-32	de yi ge'i mthar phyin cing /	de_0 yi_3 ge_6 mthar_11 phyin_17 cing_23 
K01D0001_H0001:5b-33	'byed pa dang /	'byed_0 ba_6 dang_9 
K01D0001_H0001:5b-34	klog pa dang /	klog_0 ba_5 dang_8 
K01D0001_H0001:5b-35	mkhas pa dang /	mkhas_0 ba_6 dang_9 
K01D0001_H0001:6a-0	spyod pa gsal @6a *//	spyod_0 ba_6 gsal_9 
K01D0001_H0001:6a-1	ba dang /	ba_0 dang_3 
K01D0001_H0001:6a-2	brtag pa brgyad po 'di lta ste /	rtog_0 ba_6 brgyad_9 po_16 'di_19 lta_23 ste_27 
K01D0001_H0001:6a-3	rin po che brtag pa dang /	rin_0 po_4 che_7 rtog_11 ba_17 dang_20 
K01D0001_H0001:6a-4	gzhi brtag pa dang /	gzhi_0 rtog_5 ba_11 dang_14 
K01D0001_H0001:6a-5	gos brtag pa dang /	gos_0 rtog_4 ba_10 dang_13 
K01D0001_H0001:6a-6	shing brtag pa dang /	shing_0 rtog_6 ba_12 dang_15 
K01D0001_H0001:6a-7	glang po che brtag pa dang /	glang_0 po_6 che_9 rtog_13 ba_19 dang_22 
K01D0001_H0001:6a-8	rta brtag pa dang /	rta_0 rtog_4 ba_10 dang_13 
K01D0001_H0001:6a-9	bud med brtag pa dang /	'bud_0 med_4 rtog_8 ba_14 dang_17 
K01D0001_H0001:6a-10	skyes pa brtag pa la mkhas par gyur to //	skye_0 ba_6 rtog_9 ba_15 la_18 mkhas_21 ba_27 gyur_31 to_36 
K01D0001_H0001:6a-11	rgyal po rgyal rigs spyi bor dbang bskur ba /	rgyal_0 po_6 rgyal_9 rigs_15 spyi_20 'bor_25 dbang_29 skur_35 ba_41 
K01D0001_H0001:6a-12	ljongs kyi dbang phyug mthu dang brtson 'grus thob pa /	ljongs_0 kyi_7 dbang_11 phyug_17 mthu_23 dang_28 brtson_33 'grus_40 'thob_46 ba_51 
K01D0001_H0001:6a-13	sa chen po'i dkyil 'khor mngon par rgyas par byas te gnas pa rnams kyi bzo'i gnas dang /	sa_0 chen_3 po_8 dkyil_13 'khor_19 mngon_25 ba_31 rgya_35 ba_41 byed_45 te_50 gnas_53 ba_58 rnams_61 kyi_67 bzo_71 gnas_77 dang_82 
K01D0001_H0001:6a-14	las kyi gnas tha dad par gyur pa gang dag yin pa 'di lta ste /	las_0 kyi_4 gnas_8 tha_13 dad_17 ba_21 gyur_25 ba_30 gang_33 'dag_38 yin_42 ba_46 'di_49 lta_53 ste_57 
K01D0001_H0001:6a-15	glang po che'i gnyar zhon pa dang /	glang_0 po_6 che_9 gnyar_15 zhon_21 ba_26 dang_29 
K01D0001_H0001:6a-16	rta la zhon pa dang /	rta_0 la_4 zhon_7 ba_12 dang_15 
K01D0001_H0001:6a-17	shing rta'i thabs dang /	shing_0 rta_6 thabs_12 dang_18 
K01D0001_H0001:6a-18	ral gri'i thabs dang /	ral_0 gri_4 thabs_10 dang_16 
K01D0001_H0001:6a-19	'phong dang /	'phong_0 dang_7 
K01D0001_H0001:6a-20	phyir bsnur ba dang /	phyir_0 snur_6 ba_12 dang_15 
K01D0001_H0001:6a-21	mdun du bsnur ba dang /	mdun_0 du_5 snur_8 ba_14 dang_17 
K01D0001_H0001:6a-22	lcags kyus sgyur thabs dang /	lcags_0 kyus_6 sgyur_11 thabs_17 dang_23 
K01D0001_H0001:6a-23	zhags pa gdab pa dang /	zhags_0 ba_6 gdab_9 ba_14 dang_17 
K01D0001_H0001:6a-24	mda' bo che 'phen thabs dang /	mda'_0 'bo_5 che_8 'phen_12 thabs_18 dang_24 
K01D0001_H0001:6a-25	'dzin stangs dang /	'dzin_0 stangs_6 dang_13 
K01D0001_H0001:6a-26	gom stangs dang /	'gom_0 stangs_4 dang_11 
K01D0001_H0001:6a-27	thor tshugs dang /	'thor_0 tshugs_5 dang_12 
K01D0001_H0001:6a-28	gcad pa dang /	gcod_0 ba_5 dang_8 
K01D0001_H0001:6a-29	dral ba dang /	'dral_0 ba_5 dang_8 
K01D0001_H0001:6a-30	dbug pa dang /	'bugs_0 ba_5 dang_8 
K01D0001_H0001:6a-31	gnas lnga po 'di lta ste /	gnas_0 lnga_5 po_10 'di_13 lta_17 ste_21 
K01D0001_H0001:6a-32	rgyang nas phog pa dang /	rgyang_0 nas_7 'bogs_11 ba_16 dang_19 
K01D0001_H0001:6a-33	sgra grag par phog pa dang /	sgra_0 grag_5 ba_10 'bogs_14 ba_19 dang_22 
K01D0001_H0001:6a-34	gnad du phog pa dang /	gnad_0 du_5 'bogs_8 ba_13 dang_16 
K01D0001_H0001:6a-35	mi 'chor bar phog pa dang /	mi_0 'chor_3 ba_9 'bogs_13 ba_18 dang_21 
K01D0001_H0001:6a-36	tshabs che ba de dag la yang zhugs shing byang bar gyur to //	tshabs_0 che_7 ba_11 de_14 'dag_17 la_21 yang_24 'jug_29 shing_35 byang_41 ba_47 gyur_51 to_56 
K01D0001_H0001:6a-37	blon po'i bu lnga brgya po de dag kyang bzo'i gnas dang /	blon_0 po_5 bu_10 lnga_13 brgya_18 po_24 de_27 'dag_30 kyang_34 bzo_40 gnas_46 dang_51 
K01D0001_H0001:6a-38	las kyi gnas dag la byang bar gyur to //	las_0 kyi_4 gnas_8 'dag_13 la_17 byang_20 ba_26 gyur_30 to_35 
K01D0001_H0001:6a-39	de phas bzo sbyangs pa bco brgyad po dag la bcug nas /	de_0 phas_3 bzo_8 sbyong_12 ba_20 'chos_23 brgyad_27 po_34 'dag_37 la_41 'jug_44 nas_49 
K01D0001_H0001:6a-40	de'i ming bzo sbyangs gzugs can snying po /	de_0 ming_5 bzo_10 sbyong_14 gzugs_22 can_28 snying_32 po_39 
K01D0001_H0001:6a-41	bzo sbyangs gzugs can snying po zhes bya bar gyur to //	bzo_0 sbyong_4 gzugs_12 can_18 snying_22 po_29 zhes_32 byed_37 ba_41 gyur_45 to_50 
K01D0001_H0001:6a-42	de nas dus gzhan zhig na gzhon nu gzugs can	de_0 nas_3 dus_7 gzhan_11 'jig_17 na_22 gzhon_25 nu_31 gzugs_34 can_40 
K01D0001_H0001:6b-0	@6b snying po glang po che la zhon te ljongs	snying_4 po_11 glang_14 po_20 che_23 la_27 zhon_30 te_35 ljongs_38 
K01D0001_H0001:6b-1	su byung ba dang /	su_0 'byung_3 ba_9 dang_12 
K01D0001_H0001:6b-2	des aang ga'i rgyal po'i zho shas 'tsho ba dag lo thang dang /	des_0 aang_4 ga_9 rgyal_14 po_20 zho_25 shas_29 'tsho_34 ba_40 'dag_43 lo_47 thang_50 dang_56 
K01D0001_H0001:6b-3	dpya sdud pa mthong nas /	dpya_0 sdud_5 ba_10 mthong_13 nas_20 
K01D0001_H0001:6b-4	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:6b-5	shes ldan dag lo thang dang dpya sdud pa 'di dag su'i yin /	shes_0 ldan_5 'dag_10 lo_14 thang_17 dang_23 dpya_28 sdud_33 ba_38 'di_41 'dag_45 su_49 yin_54 
K01D0001_H0001:6b-6	de dag gis smras pa /	de_0 'dag_3 gis_7 smras_11 ba_17 
K01D0001_H0001:6b-7	lha aang ga'i rgyal po'i lags so //	lha_0 aang_4 ga_9 rgyal_14 po_20 lags_25 so_30 
K01D0001_H0001:6b-8	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:6b-9	ci yu bu cag de la lo thang 'bul ba yin nam /	ci_0 yu_3 bu_6 cag_9 de_13 la_16 lo_19 thang_22 'bul_28 ba_33 yin_36 nam_40 
K01D0001_H0001:6b-10	de dag gis smras pa /	de_0 'dag_3 gis_7 smras_11 ba_17 
K01D0001_H0001:6b-11	lha lo thang 'bul ba lags so; ;des smras pa /	lha_0 lo_4 thang_7 'bul_13 ba_18 lags_21 so;_26 ;des_30 smras_35 ba_41 
K01D0001_H0001:6b-12	shes ldan dag zho shas 'tsho ba de dag bos shig /	shes_0 ldan_5 'dag_10 zho_14 shas_18 'tsho_23 ba_29 de_32 'dag_35 'bod_39 shig_43 
K01D0001_H0001:6b-13	de dag gis bos pa dang /	de_0 'dag_3 gis_7 'bod_11 ba_15 dang_18 
K01D0001_H0001:6b-14	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:6b-15	shes ldan dag de yang rgyal po rgyal rigs spyi bor dbang bskur ba yin la /	shes_0 ldan_5 'dag_10 de_14 yang_17 rgyal_22 po_28 rgyal_31 rigs_37 spyi_42 'bor_47 dbang_51 skur_57 ba_63 yin_66 la_70 
K01D0001_H0001:6b-16	nged kyang rgyal po rgyal rigs spyi bor dbang bskur ba yin na /	nged_0 kyang_5 rgyal_11 po_17 rgyal_20 rigs_26 spyi_31 'bor_36 dbang_40 skur_46 ba_52 yin_55 na_59 
K01D0001_H0001:6b-17	ci'i phyir khyed cag lo thang dang dpya sdud par byed /	ci_0 phyir_5 'khyed_11 cag_17 lo_21 thang_24 dang_30 dpya_35 sdud_40 ba_45 byed_49 
K01D0001_H0001:6b-18	deng la phyin chad lo thang dang dpya ma sdud cig /	deng_0 la_5 phyin_8 'chad_14 lo_19 thang_22 dang_28 dpya_33 ma_38 sdud_41 cig_46 
K01D0001_H0001:6b-19	de dag gis bsams pa /	de_0 'dag_3 gis_7 bsams_11 ba_17 
K01D0001_H0001:6b-20	gzhon nu 'di ni rgyus mi shes pa yin pas /	gzhon_0 nu_6 'di_9 ni_13 rgyus_16 mi_22 shes_25 ba_30 yin_33 ba_37 
K01D0001_H0001:6b-21	bdag cag rgyal po padma chen po'i gan du 'dong [?] zhing song nas bsnyad par bya'o snyam nas /	bdag_0 cag_5 rgyal_9 po_15 padma_18 chen_24 po_29 gan_34 du_38 'dong_41 zhing_51 'gro_57 nas_62 snyad_66 ba_73 byed_77 snyam_83 nas_89 
K01D0001_H0001:6b-22	de dag rgyal po padma chen po'i gan du dong ste phyin nas smras pa /	de_0 'dag_3 rgyal_7 po_13 padma_16 chen_22 po_27 gan_32 du_36 'dong_39 ste_44 phyin_48 nas_54 smras_58 ba_64 
K01D0001_H0001:6b-23	lha bdag cag aang ga'i rgyal po'i zho shas 'tsho ba lo thang dang dpya sdud pa na /	lha_0 bdag_4 cag_9 aang_13 ga_18 rgyal_23 po_29 zho_34 shas_38 'tsho_43 ba_49 lo_52 thang_55 dang_61 dpya_66 sdud_71 ba_76 na_79 
K01D0001_H0001:6b-24	gzhon nu gzugs can snying pos bkag na /	gzhon_0 nu_6 gzugs_9 can_15 snying_19 pos_26 'gog_30 na_35 
K01D0001_H0001:6b-25	ci bsdu bar 'tshal lam /	ci_0 sdud_3 ba_8 'tshal_12 lam_19 
K01D0001_H0001:6b-26	'on te slar mchi bar 'tshal /	'on_0 te_4 slar_7 mchi_12 ba_17 'tshal_21 
K01D0001_H0001:6b-27	des smras pa; shes ldan dag gzhon nu de ni rgyus mi shes pa yin pas /	des_0 smras_4 pa;_10 shes_14 ldan_19 'dag_24 gzhon_28 nu_34 de_37 ni_40 rgyus_43 mi_49 shes_52 ba_57 yin_60 ba_64 
K01D0001_H0001:6b-28	khyed cag sngon ji ltar lo thang dang dpya sdud pa de bzhin du bsdus shig /	'khyed_0 cag_6 sngon_10 ji_16 ltar_19 lo_24 thang_27 dang_33 dpya_38 sdud_43 ba_48 de_51 bzhin_54 du_60 sdud_63 shig_69 
K01D0001_H0001:6b-29	de dag gis yang bsdu bar brtsams te /	de_0 'dag_3 gis_7 yang_11 sdud_16 ba_21 brtsams_25 te_33 
K01D0001_H0001:7a-0	de dag 'ongs @7a *//	de_0 'dag_3 'ongs_7 
K01D0001_H0001:7a-1	nas phyir ldog pa gzhon nu gzugs can snying pos mthong nas smras pa /	nas_0 phyir_4 ldog_10 ba_15 gzhon_18 nu_24 gzugs_27 can_33 snying_37 pos_44 mthong_48 nas_55 smras_59 ba_65 
K01D0001_H0001:7a-2	shes ldan dag ngas khyed la phyin chad lo thang dang dpya ma sdud cig ces ma bzlog gam /	shes_0 ldan_5 'dag_10 ngas_14 'khyed_19 la_25 phyin_28 'chad_34 lo_39 thang_42 dang_48 dpya_53 ma_58 sdud_61 cig_66 ces_70 ma_74 bzlog_77 gam_83 
K01D0001_H0001:7a-3	ci'i phyir yang khyed lo thang dang dpya sdud /	ci_0 phyir_5 yang_11 'khyed_16 lo_22 thang_25 dang_31 dpya_36 sdud_41 
K01D0001_H0001:7a-4	gal te re zhig 'khod na de lta na legs /	gal_0 te_4 re_7 'jig_10 'khod_15 na_21 de_24 lta_27 na_31 legs_34 
K01D0001_H0001:7a-5	gal te mi 'khod na mtshams chen po bcad par bya'o //	gal_0 te_4 mi_7 'khod_10 na_16 mtshams_19 chen_27 po_32 gcod_35 ba_40 byed_44 
K01D0001_H0001:7a-6	de dag skrag nas bsams pa /	de_0 'dag_3 skrag_7 nas_13 bsams_17 ba_23 
K01D0001_H0001:7a-7	gzhon nu 'di ni gdug pa pha rol gnon pa yin pas /	gzhon_0 nu_6 'di_9 ni_13 gdug_16 ba_21 pha_24 rol_28 gnon_32 ba_37 yin_40 ba_44 
K01D0001_H0001:7a-8	bdag cag la gnod pa byed par 'gyur ba gang	bdag_0 cag_5 la_9 gnod_12 ba_17 byed_20 ba_25 'gyur_29 ba_35 gang_38 
K01D0001_H0001:7a-9	yin pa de lta bu'i gnas yod par 'gyur gyis	yin_0 ba_4 de_7 lta_10 bu_14 gnas_19 yod_24 ba_28 'gyur_32 gyis_38 
K01D0001_H0001:7a-10	/ bdag cag aang ga'i rgyal po'i gan du dong ste sbran par bya'o snyam nas /	bdag_2 cag_7 aang_11 ga_16 rgyal_21 po_27 gan_32 du_36 'dong_39 ste_44 sbron_48 ba_54 byed_58 snyam_64 nas_70 
K01D0001_H0001:7a-11	des aang ga'i rgyal po'i gan du dong ste phyin nas smras pa /	des_0 aang_4 ga_9 rgyal_14 po_20 gan_25 du_29 'dong_32 ste_37 phyin_41 nas_47 smras_51 ba_57 
K01D0001_H0001:7a-12	lha bdag cag lha'i zho shas 'tsho ba lags te /	lha_0 bdag_4 cag_9 lha_13 zho_19 shas_23 'tsho_28 ba_34 lags_37 te_42 
K01D0001_H0001:7a-13	bdag cag lha'i lo thang dang dpya sdud pa na /	bdag_0 cag_5 lha_9 lo_15 thang_18 dang_24 dpya_29 sdud_34 ba_39 na_42 
K01D0001_H0001:7a-14	rgyal po padma chen po'i bu gzhon nu gzugs can snying po des bzlog lags na /	rgyal_0 po_6 padma_9 chen_15 po_20 bu_25 gzhon_28 nu_34 gzugs_37 can_43 snying_47 po_54 des_57 bzlog_61 lags_67 na_72 
K01D0001_H0001:7a-15	de gal te lhas btang snyoms mdzad na /	de_0 gal_3 te_7 lhas_10 gtong_15 snyom_21 mdzad_28 na_34 
K01D0001_H0001:7a-16	slad kyi gnod pa chen po bgyid par 'gyur ba	slad_0 kyi_5 gnod_9 ba_14 chen_17 po_22 bgyid_25 ba_31 'gyur_35 ba_41 
K01D0001_H0001:7a-17	gang lags pa de lta bu'i gnas mchis par 'gyur	gang_0 lags_5 ba_10 de_13 lta_16 bu_20 gnas_25 mchis_30 ba_36 'gyur_40 
K01D0001_H0001:7a-18	ro // tshigs su bcad pa yang smras pa /	ro_0 tshigs_6 su_13 gcod_16 ba_21 yang_24 smras_29 ba_35 
K01D0001_H0001:7a-19	ji srid shing ni gzhon pa'i tshe //	ji_0 srid_3 shing_8 ni_14 gzhon_17 ba_23 tshe_28 
K01D0001_H0001:7a-20	sen mo dag gis bcad nus pa //	sen_0 mo_4 'dag_7 gis_11 gcod_15 nus_20 ba_24 
K01D0001_H0001:7a-21	de nyid chen por skyes pa na //	de_0 nyid_3 chen_8 por_13 skye_17 ba_23 na_26 
K01D0001_H0001:7a-22	sta re brgyas kyang gcad par dka'//	sta_0 re_4 brgyas_7 kyang_14 gcod_20 ba_25 
K01D0001_H0001:7a-23	aang ga'i rgyal pos /	aang_0 ga_5 rgyal_10 pos_16 
K01D0001_H0001:7a-24	rgyal po padma chen po la /	rgyal_0 po_6 padma_9 chen_15 po_20 la_23 
K01D0001_H0001:7a-25	gzhon nu gzugs can snying po mgul ba nas thogs la tshur bkri ba'am /	gzhon_0 nu_6 gzugs_9 can_15 snying_19 po_26 mgul_29 ba_34 nas_37 thogs_41 la_47 tshur_50 'khrid_56 ba_61 
K01D0001_H0001:7b-0	yang na rtsva dang @7b chas sta gon gyis shig dang /	yang_0 na_5 rtsva_8 dang_14 cha_23 sta_28 gon_32 gyis_36 shig_41 dang_46 
K01D0001_H0001:7b-1	nga nyid 'o nir 'ong ngo zhes 'phrin yig spring ngo //	nga_0 nyid_4 'o_9 nir_12 'ong_16 ngo_21 zhes_25 'phrin_30 yig_37 spring_41 ngo_48 
K01D0001_H0001:7b-2	rgyal po padma chen pos 'phrin yig blangs nas /	rgyal_0 po_6 padma_9 chen_15 pos_20 'phrin_24 yig_31 blangs_35 nas_42 
K01D0001_H0001:7b-3	de mi bde bar gyur te lag pa 'gram pa la bstad nas /	de_0 mi_3 bde_6 ba_10 gyur_14 te_19 lag_22 ba_26 'grams_29 ba_35 la_38 stod_41 nas_47 
K01D0001_H0001:7b-4	sems khong du chud cing 'dug 'dug nas /	sems_0 khong_5 du_11 chud_14 cing_19 'dug_24 'dug_29 nas_34 
K01D0001_H0001:7b-5	des gzhon nu gzugs can snying po bos nas smras pa /	des_0 gzhon_4 nu_10 gzugs_13 can_19 snying_23 po_30 'bod_33 nas_37 smras_41 ba_47 
K01D0001_H0001:7b-6	ci'i phyir khyod kyis aang ga'i rgyal po'i zho shas	ci_0 phyir_5 khyod_11 kyis_17 aang_22 ga_27 rgyal_32 po_38 zho_43 shas_47 
K01D0001_H0001:7b-7	'tsho ba dag lo thang dang dpya sdud pa bzlog	'tsho_0 ba_6 'dag_9 lo_13 thang_16 dang_22 dpya_27 sdud_32 ba_37 bzlog_40 
K01D0001_H0001:7b-8	/ des khros te nga la 'di dang 'di skad ces spring ngo //	des_2 khro_6 te_12 nga_15 la_19 'di_22 dang_26 'di_31 skad_35 ces_40 spring_44 ngo_51 
K01D0001_H0001:7b-9	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:7b-10	lha ci 'o skol de la lo thang 'bul ba lags sam /	lha_0 ci_4 'o_7 skol_10 de_15 la_18 lo_21 thang_24 'bul_30 ba_35 lags_38 sam_43 
K01D0001_H0001:7b-11	bu lo thang 'bul ba yin no //	bu_0 lo_3 thang_6 'bul_12 ba_17 yin_20 no_24 
K01D0001_H0001:7b-12	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:7b-13	lha de yang rgyal po rgyal rigs spyi bor dbang bskur ba lags la /	lha_0 de_4 yang_7 rgyal_12 po_18 rgyal_21 rigs_27 spyi_32 'bor_37 dbang_41 skur_47 ba_53 lags_56 la_61 
K01D0001_H0001:7b-14	'o skol kyang rgyal po rgyal rigs spyi bor dbang bskur ba lags na /	'o_0 skol_3 kyang_8 rgyal_14 po_20 rgyal_23 rigs_29 spyi_34 'bor_39 dbang_43 skur_49 ba_55 lags_58 na_63 
K01D0001_H0001:7b-15	ci'i slad du /	ci_0 slad_5 du_10 
